Order Channel,Quantity,Unit Price,Customer Type,Category Group,shippingStatus,Category,Delivery Date
Whatsapp,2.0,1500.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-19 08:35:00
Whatsapp,1.0,1.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-19 08:35:00
Whatsapp,2.0,9200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-19 08:35:00
Whatsapp,1.0,10650.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-19 08:35:00
Mobile App,12.0,2780.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-19 10:35:00
Whatsapp,2.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-19 10:42:00
Whatsapp,1.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-19 10:42:00
Whatsapp,1.0,10650.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-19 10:42:00
Mobile App,5.0,6750.0,Wholesale,Breakfast & Snacks,delivered,Milk,2020-12-19 11:21:00
Mobile App,5.0,10650.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-19 11:22:00
Whatsapp,10.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-19 11:24:00
Whatsapp,10.0,2000.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-19 11:24:00
Whatsapp,1.0,9050.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-19 11:24:00
Mobile App,1.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-19 11:49:00
Whatsapp,3.0,9200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-19 13:34:00
Whatsapp,1.0,7050.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-19 13:34:00
Whatsapp,5.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-19 14:39:00
Whatsapp,1.0,8500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-19 14:39:00
Whatsapp,1.0,7500.0,General Trade,Breakfast & Snacks,delivered,Butter,2020-12-19 14:39:00
Whatsapp,1.0,10650.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-19 15:54:00
Whatsapp,10.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-19 16:28:00
Whatsapp,10.0,9200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-19 16:28:00
Whatsapp,1.0,4200.0,General Trade,Breakfast & Snacks,delivered,Sugar,2020-12-19 17:06:00
Whatsapp,3.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-19 17:06:00
Whatsapp,1.0,2000.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-19 17:06:00
Whatsapp,1.0,1500.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-19 17:18:00
Whatsapp,1.0,1.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-19 17:18:00
Whatsapp,3.0,1500.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-19 18:25:00
Whatsapp,1.0,1.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-19 18:25:00
Whatsapp,5.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-19 18:25:00
Whatsapp,5.0,7050.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-19 18:25:00
Whatsapp,2.0,7050.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-20 13:30:00
Whatsapp,3.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-21 09:41:00
Whatsapp,1.0,2000.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-21 09:41:00
Whatsapp,1.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-21 09:41:00
Web App,1.0,14700.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-21 10:13:00
Whatsapp,2.0,1500.0,Wholesale,Breakfast & Snacks,delivered,Spreads,2020-12-21 10:45:00
Whatsapp,1.0,1.0,Wholesale,Breakfast & Snacks,delivered,Spreads,2020-12-21 10:45:00
Whatsapp,1.0,4200.0,Wholesale,Breakfast & Snacks,delivered,Yoghurt,2020-12-21 10:45:00
Whatsapp,5.0,2000.0,Wholesale,Breakfast & Snacks,delivered,Cereal,2020-12-21 10:45:00
Whatsapp,2.0,6750.0,Wholesale,Breakfast & Snacks,delivered,Milk,2020-12-21 10:45:00
Whatsapp,2.0,4550.0,Wholesale,Breakfast & Snacks,delivered,Milk,2020-12-21 10:45:00
Whatsapp,3.0,3750.0,Wholesale,Breakfast & Snacks,delivered,Milk,2020-12-21 10:45:00
Whatsapp,3.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-21 10:51:00
Whatsapp,1.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-21 10:51:00
Whatsapp,1.0,4550.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-21 10:51:00
Mobile App,8.0,4200.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-21 11:03:00
Web App,10.0,4200.0,Wholesale,Breakfast & Snacks,delivered,Yoghurt,2020-12-21 11:09:00
Whatsapp,4.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-21 11:11:00
Whatsapp,2.0,11150.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-21 11:11:00
Whatsapp,15.0,2000.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-21 11:11:00
Mobile App,1.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-21 12:12:00
Mobile App,0.5,8500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-21 12:12:00
Mobile App,2.0,2000.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-21 12:12:00
Mobile App,1.0,7050.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-21 12:12:00
Mobile App,1.0,2780.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-21 12:12:00
Mobile App,1.0,11120.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-21 13:12:00
Mobile App,1.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-21 13:12:00
Mobile App,1.0,3000.0,General Trade,Breakfast & Snacks,delivered,Confectionary,2020-12-21 13:12:00
Mobile App,1.0,3300.0,General Trade,Breakfast & Snacks,delivered,Biscuits,2020-12-21 13:12:00
Whatsapp,1.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-21 13:42:00
Whatsapp,1.0,7050.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-21 13:42:00
Whatsapp,1.0,10650.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-21 13:42:00
Whatsapp,2.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-21 13:42:00
Whatsapp,1.0,2780.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-21 13:42:00
Whatsapp,1.0,4200.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-21 13:42:00
Whatsapp,1.0,3000.0,General Trade,Breakfast & Snacks,delivered,Confectionary,2020-12-21 13:42:00
Mobile App,5.0,7050.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-21 14:03:00
Mobile App,1.0,23680.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-21 14:03:00
Mobile App,1.0,19170.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-21 14:03:00
Mobile App,30.0,4200.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-21 15:16:00
Mobile App,20.0,4200.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-21 15:16:00
Mobile App,24.5,9200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-21 15:16:00
Mobile App,10.0,4200.0,Wholesale,Breakfast & Snacks,delivered,Yoghurt,2020-12-21 16:10:00
Mobile App,1.0,7450.0,Wholesale,Breakfast & Snacks,delivered,Cereal,2020-12-21 16:10:00
Mobile App,5.0,4200.0,Wholesale,Breakfast & Snacks,delivered,Yoghurt,2020-12-21 16:10:00
Mobile App,5.0,10650.0,Wholesale,Breakfast & Snacks,delivered,Milk,2020-12-21 16:10:00
Mobile App,6.0,3750.0,Wholesale,Breakfast & Snacks,delivered,Milk,2020-12-21 16:10:00
Mobile App,4.0,3750.0,Wholesale,Breakfast & Snacks,delivered,Milk,2020-12-21 16:10:00
Mobile App,8.0,4200.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-21 17:56:00
Whatsapp,1.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 09:23:00
Whatsapp,1.0,19170.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 09:23:00
Whatsapp,2.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 09:23:00
Whatsapp,1.0,7450.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-22 09:23:00
Whatsapp,2.0,7050.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-22 09:23:00
Whatsapp,5.0,2080.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-22 09:23:00
Whatsapp,1.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 09:34:00
Whatsapp,1.0,2780.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-22 09:34:00
Whatsapp,6.0,2080.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-22 09:34:00
Whatsapp,1.0,7050.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-22 09:34:00
Whatsapp,2.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 09:34:00
Whatsapp,3.0,2080.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-22 10:08:00
Whatsapp,1.0,14700.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 10:40:00
Whatsapp,1.0,8500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 10:40:00
Whatsapp,2.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 11:35:00
Whatsapp,5.0,2000.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-22 11:35:00
Mobile App,10.0,8800.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 11:43:00
Mobile App,10.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-22 11:43:00
Mobile App,2.0,10050.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-22 11:43:00
Mobile App,10.0,7050.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-22 11:43:00
Whatsapp,3.0,2080.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-22 12:47:00
Whatsapp,3.0,3180.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-22 12:47:00
Whatsapp,1.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 12:47:00
Whatsapp,2.0,1500.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-22 12:49:00
Whatsapp,1.0,1.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-22 12:49:00
Whatsapp,1.0,1.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-22 13:13:00
Whatsapp,1.0,1500.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-22 13:13:00
Whatsapp,1.0,1500.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-22 13:16:00
Whatsapp,1.0,1.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-22 13:16:00
Whatsapp,2.0,11120.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 13:20:00
Whatsapp,2.0,8500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 13:20:00
Whatsapp,1.0,14700.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 13:20:00
Whatsapp,1.0,8500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 13:20:00
Whatsapp,1.0,7800.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 13:20:00
Whatsapp,2.0,4200.0,General Trade,Breakfast & Snacks,delivered,Sugar,2020-12-22 13:20:00
Whatsapp,2.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-22 13:26:00
Whatsapp,1.0,1500.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-22 14:08:00
Whatsapp,1.0,1.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-22 14:08:00
Whatsapp,1.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-22 14:15:00
Whatsapp,2.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 14:15:00
Whatsapp,1.0,4200.0,General Trade,Breakfast & Snacks,delivered,Sugar,2020-12-22 14:15:00
Whatsapp,1.0,4200.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-22 14:15:00
Whatsapp,4.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 14:30:00
Whatsapp,1.0,9100.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 14:30:00
Whatsapp,1.0,10650.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 14:30:00
Whatsapp,2.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 14:30:00
Whatsapp,1.0,8500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 14:30:00
Whatsapp,1.0,7800.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 14:30:00
Whatsapp,1.0,8500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 14:58:00
Whatsapp,0.5,19170.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 14:58:00
Whatsapp,1.0,10650.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 14:58:00
Whatsapp,1.0,9350.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-22 14:58:00
Mobile App,10.0,2080.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-22 15:08:00
Whatsapp,1.0,10650.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 15:08:00
Whatsapp,5.0,2080.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-22 16:43:00
Whatsapp,3.0,3180.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-22 16:43:00
Whatsapp,5.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 16:43:00
Whatsapp,1.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-22 16:43:00
Whatsapp,1.0,1500.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-22 17:13:00
Whatsapp,1.0,1.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-22 17:13:00
Mobile App,1.0,10650.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 17:28:00
Mobile App,1.0,7050.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-22 17:28:00
Mobile App,1.25,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 17:28:00
Mobile App,1.0,8500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 17:28:00
Whatsapp,5.0,2080.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-22 17:30:00
Mobile App,1.0,7050.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-22 17:40:00
Mobile App,1.0,4200.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-22 17:40:00
Mobile App,1.0,2780.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-22 17:40:00
Mobile App,2.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 17:40:00
Mobile App,1.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 17:40:00
Whatsapp,1.0,1500.0,Wholesale,Breakfast & Snacks,delivered,Spreads,2020-12-22 20:24:00
Whatsapp,1.0,1.0,Wholesale,Breakfast & Snacks,delivered,Spreads,2020-12-22 20:24:00
Whatsapp,0.5,7050.0,Wholesale,Breakfast & Snacks,delivered,Cereal,2020-12-22 21:42:00
Whatsapp,0.5,7450.0,Wholesale,Breakfast & Snacks,delivered,Cereal,2020-12-22 21:42:00
Whatsapp,0.5,7450.0,Wholesale,Breakfast & Snacks,delivered,Cereal,2020-12-22 21:42:00
Whatsapp,1.0,2080.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-23 08:22:00
Mobile App,1.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-23 09:05:00
Mobile App,1.0,8500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-23 09:05:00
Mobile App,1.0,2780.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-23 09:05:00
Whatsapp,5.0,2000.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-23 09:20:00
Whatsapp,1.0,11120.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-23 09:20:00
Whatsapp,1.0,8500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-23 09:20:00
Whatsapp,1.0,8800.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-23 09:20:00
Whatsapp,1.0,1500.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-23 10:44:00
Whatsapp,1.0,1.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-23 10:44:00
Whatsapp,2.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-23 10:44:00
Whatsapp,1.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-23 10:58:00
Whatsapp,1.0,9200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-23 10:58:00
Whatsapp,1.0,8500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-23 10:58:00
Whatsapp,1.0,8800.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-23 10:58:00
Mobile App,30.0,2000.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-23 11:31:00
Mobile App,2.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-23 11:33:00
Whatsapp,20.0,3000.0,General Trade,Breakfast & Snacks,delivered,Confectionary,2020-12-23 12:00:00
Whatsapp,5.0,3000.0,General Trade,Breakfast & Snacks,delivered,Confectionary,2020-12-23 12:00:00
Whatsapp,1.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-23 12:35:00
Whatsapp,1.0,19170.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-23 12:35:00
Whatsapp,1.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-23 12:35:00
Whatsapp,1.0,4550.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-23 12:35:00
Mobile App,8.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-23 13:15:00
Whatsapp,2.0,9200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-23 13:29:00
Whatsapp,2.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-23 13:29:00
Whatsapp,2.0,2000.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-23 13:29:00
Whatsapp,2.0,11120.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-23 15:03:00
Whatsapp,1.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-23 15:03:00
Whatsapp,1.0,1500.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-23 15:03:00
Whatsapp,1.0,1.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-23 15:03:00
Whatsapp,1.0,8500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-23 15:26:00
Whatsapp,1.0,9200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-23 15:26:00
Mobile App,1.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-23 15:47:00
Mobile App,1.0,19170.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-23 15:47:00
Mobile App,3.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-23 15:47:00
Whatsapp,2.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-23 15:59:00
Whatsapp,1.0,7450.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-23 15:59:00
Whatsapp,1.0,9200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-23 15:59:00
Whatsapp,2.0,11200.0,Wholesale,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-23 16:42:00
Mobile App,10.0,7450.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-23 21:04:00
Mobile App,99.0,2080.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-23 21:04:00
Whatsapp,1.0,7450.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-24 10:12:00
Whatsapp,1.0,16500.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-24 10:12:00
Whatsapp,1.0,4200.0,General Trade,Breakfast & Snacks,delivered,Sugar,2020-12-24 10:12:00
Whatsapp,2.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-24 10:36:00
Whatsapp,2.0,4550.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-24 10:36:00
Web App,1.0,7450.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-24 11:01:00
Web App,1.0,7450.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-24 11:01:00
Whatsapp,1.0,9200.0,Wholesale,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-24 11:14:00
Whatsapp,1.0,6750.0,Wholesale,Breakfast & Snacks,delivered,Milk,2020-12-24 11:14:00
Whatsapp,1.0,3750.0,Wholesale,Breakfast & Snacks,delivered,Milk,2020-12-24 11:14:00
Mobile App,5.0,7050.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-24 12:01:00
Whatsapp,1.0,16500.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-24 12:35:00
Whatsapp,1.0,7450.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-24 12:35:00
Whatsapp,1.0,7500.0,General Trade,Breakfast & Snacks,delivered,Butter,2020-12-24 12:35:00
Whatsapp,1.0,3680.0,General Trade,Breakfast & Snacks,delivered,Biscuits,2020-12-24 12:35:00
Whatsapp,2.0,7050.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-24 13:12:00
Whatsapp,2.0,10050.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-24 13:12:00
Whatsapp,1.0,10050.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-24 13:12:00
Whatsapp,1.0,8500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-24 13:12:00
Whatsapp,1.0,8500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-24 13:26:00
Whatsapp,1.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-24 13:26:00
Whatsapp,1.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-24 13:26:00
Whatsapp,6.0,2080.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-24 13:26:00
Whatsapp,2.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-24 13:26:00
Mobile App,1.0,9350.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-24 16:18:00
Mobile App,3.0,8500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-24 16:18:00
Mobile App,2.0,7450.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-24 16:18:00
Mobile App,3.0,7450.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-24 16:18:00
Mobile App,5.0,2080.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-24 16:18:00
Mobile App,5.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-24 16:18:00
Mobile App,5.0,9200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-24 16:43:00
Mobile App,1.0,8500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-24 16:43:00
Web App,5.0,10650.0,Wholesale,Breakfast & Snacks,delivered,Milk,2020-12-24 16:57:00
Mobile App,3.0,10650.0,Wholesale,Breakfast & Snacks,delivered,Milk,2020-12-24 17:13:00
Whatsapp,1.0,7450.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-24 17:53:00
Whatsapp,1.0,10050.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-24 17:53:00
Whatsapp,8.0,9200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-24 18:03:00
Mobile App,3.0,11200.0,Wholesale,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-25 09:04:00
Mobile App,3.0,10050.0,Wholesale,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-25 09:04:00
Mobile App,15.0,9200.0,Wholesale,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-28 08:35:00
